crop_name,Latitude,Longitude,status,source_db,database_id
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23447
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23448
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23449
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23450
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23451
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23452
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23453
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23454
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23455
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23456
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23457
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23458
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23459
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23460
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23461
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23462
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23463
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23464
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23465
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23466
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23467
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23468
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23469
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23470
triticum_turgidum,35.866699,8.46667,G,GBIF,gbif_23471
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23472
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23473
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23474
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23475
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23476
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23477
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23478
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23479
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23480
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23481
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23482
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23483
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23484
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23485
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23486
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23487
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23488
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23489
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23490
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23491
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23492
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23493
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23494
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23495
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23496
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23497
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23498
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23499
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23500
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23501
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23502
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23503
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23504
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23505
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23506
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23507
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23508
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23509
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23510
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23511
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23512
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23513
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23514
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23515
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23516
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23517
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23518
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23519
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23520
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23521
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23522
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23523
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23524
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23525
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23526
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23527
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23528
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23529
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23530
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23531
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23532
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23533
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23534
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23535
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23536
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23537
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23538
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23539
triticum_turgidum,36.150002,8.75,G,GBIF,gbif_23540
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23541
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23542
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23543
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23544
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23545
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23546
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23547
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23548
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23549
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23550
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23551
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23552
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23553
triticum_turgidum,34.716702,3.38333,G,GBIF,gbif_23554
triticum_turgidum,34.900002,3.5,G,GBIF,gbif_23555
triticum_turgidum,34.900002,3.5,G,GBIF,gbif_23556
triticum_turgidum,34.900002,3.5,G,GBIF,gbif_23557
triticum_turgidum,34.900002,3.5,G,GBIF,gbif_23558
triticum_turgidum,34.900002,3.5,G,GBIF,gbif_23559
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23560
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23561
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23562
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23563
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23564
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23565
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23566
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23567
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23568
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23569
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23570
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23571
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23572
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23573
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23574
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23575
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23576
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23577
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23578
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23579
triticum_turgidum,34.883301,3.48333,G,GBIF,gbif_23580
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23581
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23582
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23583
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23584
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23585
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23586
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23587
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23588
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23589
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23590
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23591
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23592
triticum_turgidum,34.799999,3.11667,G,GBIF,gbif_23593
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23594
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23595
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23596
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23597
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23598
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23599
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23600
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23601
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23602
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23603
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23604
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23605
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23606
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23607
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23608
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23609
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23610
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23611
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23612
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23613
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23614
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23615
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23616
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23617
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23618
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23619
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23620
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23621
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23622
triticum_turgidum,34.733299,3.18333,G,GBIF,gbif_23623
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23624
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23625
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23626
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23627
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23628
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23629
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23630
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23631
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23632
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23633
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23634
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23635
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23636
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23637
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23638
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23639
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23640
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23641
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23642
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23643
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23644
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23645
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23646
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23647
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23648
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23649
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23650
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23651
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23652
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23653
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23654
triticum_turgidum,34.599998,3.23333,G,GBIF,gbif_23655
triticum_turgidum,34.483299,3.25,G,GBIF,gbif_23656
triticum_turgidum,34.483299,3.25,G,GBIF,gbif_23657
triticum_turgidum,34.483299,3.25,G,GBIF,gbif_23658
triticum_turgidum,34.483299,3.25,G,GBIF,gbif_23659
triticum_turgidum,34.483299,3.25,G,GBIF,gbif_23660
triticum_turgidum,34.483299,3.25,G,GBIF,gbif_23661
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23662
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23663
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23664
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23665
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23666
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23667
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23668
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23669
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23670
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23671
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23672
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23673
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23674
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23675
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23676
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23677
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23678
triticum_turgidum,34.033298,2.01667,G,GBIF,gbif_23679
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23680
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23681
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23682
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23683
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23684
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23685
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23686
triticum_turgidum,34.083302,2.06667,G,GBIF,gbif_23687
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23688
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23689
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23690
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23691
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23692
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23693
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23694
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23695
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23696
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23697
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23698
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23699
triticum_turgidum,34.200001,2.26667,G,GBIF,gbif_23700
triticum_turgidum,34.216702,2.38333,G,GBIF,gbif_23701
triticum_turgidum,34.216702,2.38333,G,GBIF,gbif_23702
triticum_turgidum,34.216702,2.38333,G,GBIF,gbif_23703
triticum_turgidum,34.216702,2.38333,G,GBIF,gbif_23704
triticum_turgidum,34.216702,2.38333,G,GBIF,gbif_23705
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23706
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23707
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23708
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23709
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23710
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23711
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23712
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23713
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23714
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23715
triticum_turgidum,8.53332,39.833302,G,GBIF,gbif_23716
triticum_turgidum,10.3667,39.716702,G,GBIF,gbif_23717
triticum_turgidum,10.3667,39.716702,G,GBIF,gbif_23718
triticum_turgidum,10.6333,39.583302,G,GBIF,gbif_23719
triticum_turgidum,13,39.549999,G,GBIF,gbif_23720
triticum_turgidum,13,39.549999,G,GBIF,gbif_23721
triticum_turgidum,13.6333,39.383301,G,GBIF,gbif_23722
triticum_turgidum,13.75,39.083302,G,GBIF,gbif_23723
triticum_turgidum,14.1667,38.783298,G,GBIF,gbif_23724
triticum_turgidum,14.2667,39.549999,G,GBIF,gbif_23726
triticum_turgidum,13.6333,39.583302,G,GBIF,gbif_23727
triticum_turgidum,11.7167,39.583302,G,GBIF,gbif_23728
triticum_turgidum,9.93333,38.833302,G,GBIF,gbif_23729
triticum_turgidum,9.93333,38.833302,G,GBIF,gbif_23730
triticum_turgidum,9.93333,38.833302,G,GBIF,gbif_23731
triticum_turgidum,9.93333,38.833302,G,GBIF,gbif_23732
triticum_turgidum,9.93333,38.833302,G,GBIF,gbif_23733
triticum_turgidum,9.93333,38.833302,G,GBIF,gbif_23734
triticum_turgidum,10.1333,39.5667,G,GBIF,gbif_23735
triticum_turgidum,10.1333,39.5667,G,GBIF,gbif_23736
triticum_turgidum,10.1333,39.5667,G,GBIF,gbif_23737
triticum_turgidum,10.1333,39.5667,G,GBIF,gbif_23738
triticum_turgidum,8.18333,39.533298,G,GBIF,gbif_23739
triticum_turgidum,7.86667,39.950001,G,GBIF,gbif_23740
triticum_turgidum,7.86667,39.950001,G,GBIF,gbif_23741
triticum_turgidum,7.88333,40.116699,G,GBIF,gbif_23742
triticum_turgidum,7.88333,39.6833,G,GBIF,gbif_23743
triticum_turgidum,7.73333,39.599998,G,GBIF,gbif_23744
triticum_turgidum,7.73333,39.599998,G,GBIF,gbif_23745
triticum_turgidum,9.16667,38.8167,G,GBIF,gbif_23746
triticum_turgidum,9.16667,38.8167,G,GBIF,gbif_23747
triticum_turgidum,9.16667,38.8167,G,GBIF,gbif_23748
triticum_turgidum,9.23333,38.5667,G,GBIF,gbif_23749
triticum_turgidum,9.11666,38.5,G,GBIF,gbif_23750
triticum_turgidum,7,39.116699,G,GBIF,gbif_23751
triticum_turgidum,7.08333,39.099998,G,GBIF,gbif_23752
triticum_turgidum,7.11667,39.150002,G,GBIF,gbif_23753
triticum_turgidum,9.73333,38.75,G,GBIF,gbif_23754
triticum_turgidum,9.73333,38.75,G,GBIF,gbif_23755
triticum_turgidum,9.73333,38.75,G,GBIF,gbif_23756
triticum_turgidum,9.73333,38.75,G,GBIF,gbif_23757
triticum_turgidum,9.73333,38.75,G,GBIF,gbif_23758
triticum_turgidum,9.76667,38.650002,G,GBIF,gbif_23759
triticum_turgidum,9.78332,38.599998,G,GBIF,gbif_23760
triticum_turgidum,9.86666,38.383301,G,GBIF,gbif_23761
triticum_turgidum,9.91667,38.349998,G,GBIF,gbif_23762
triticum_turgidum,9.96667,38.299999,G,GBIF,gbif_23763
triticum_turgidum,9.98333,38.283298,G,GBIF,gbif_23764
triticum_turgidum,10.1667,38.166698,G,GBIF,gbif_23765
triticum_turgidum,10.1833,38.133301,G,GBIF,gbif_23766
triticum_turgidum,10.2,38.116699,G,GBIF,gbif_23767
triticum_turgidum,10.2167,38.083302,G,GBIF,gbif_23768
triticum_turgidum,10.2333,38.0667,G,GBIF,gbif_23769
triticum_turgidum,12.5,37.416698,G,GBIF,gbif_23770
triticum_turgidum,12.4667,37.383301,G,GBIF,gbif_23771
triticum_turgidum,12.4167,37.366699,G,GBIF,gbif_23772
triticum_turgidum,12.3667,37.3167,G,GBIF,gbif_23773
triticum_turgidum,12.3333,37.200001,G,GBIF,gbif_23774
triticum_turgidum,12.55,37.083302,G,GBIF,gbif_23775
triticum_turgidum,12.5333,37.099998,G,GBIF,gbif_23776
triticum_turgidum,12.5667,37.116699,G,GBIF,gbif_23777
triticum_turgidum,12.5167,37.200001,G,GBIF,gbif_23778
triticum_turgidum,12.5333,37.283298,G,GBIF,gbif_23779
triticum_turgidum,12.5167,37.3167,G,GBIF,gbif_23780
triticum_turgidum,12.55,37.366699,G,GBIF,gbif_23781
triticum_turgidum,12.6333,37.383301,G,GBIF,gbif_23782
triticum_turgidum,12.45,37.450001,G,GBIF,gbif_23783
triticum_turgidum,8.98333,38.849998,G,GBIF,gbif_23784
triticum_turgidum,8.96667,37.799999,G,GBIF,gbif_23785
triticum_turgidum,8.96667,37.883301,G,GBIF,gbif_23786
triticum_turgidum,8.94999,37.916698,G,GBIF,gbif_23787
triticum_turgidum,8.94999,37.950001,G,GBIF,gbif_23788
triticum_turgidum,8.96667,38,G,GBIF,gbif_23789
triticum_turgidum,8.96667,38.049999,G,GBIF,gbif_23790
triticum_turgidum,9,38.200001,G,GBIF,gbif_23791
triticum_turgidum,9,38.233299,G,GBIF,gbif_23792
triticum_turgidum,9,38.299999,G,GBIF,gbif_23793
triticum_turgidum,9.01667,38.333302,G,GBIF,gbif_23794
triticum_turgidum,9.03332,38.466702,G,GBIF,gbif_23795
triticum_turgidum,9.03332,38.466702,G,GBIF,gbif_23796
triticum_turgidum,9.01667,38.450001,G,GBIF,gbif_23797
triticum_turgidum,9.01667,38.450001,G,GBIF,gbif_23798
triticum_turgidum,9.05,38.450001,G,GBIF,gbif_23799
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23800
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23801
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23802
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23803
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23804
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23805
triticum_turgidum,8.94999,38.533298,G,GBIF,gbif_23806
triticum_turgidum,8.98333,38.516701,G,GBIF,gbif_23807
triticum_turgidum,9.01667,38.516701,G,GBIF,gbif_23808
triticum_turgidum,9.05,38.533298,G,GBIF,gbif_23809
triticum_turgidum,9.03332,38.549999,G,GBIF,gbif_23810
triticum_turgidum,9.06667,38.633301,G,GBIF,gbif_23811
triticum_turgidum,8.51667,38.549999,G,GBIF,gbif_23812
triticum_turgidum,8.58333,38.549999,G,GBIF,gbif_23813
triticum_turgidum,8.63333,38.5667,G,GBIF,gbif_23814
triticum_turgidum,8.73333,38.616699,G,GBIF,gbif_23815
triticum_turgidum,8.73333,38.616699,G,GBIF,gbif_23816
triticum_turgidum,8.76667,38.616699,G,GBIF,gbif_23817
triticum_turgidum,8.8,38.633301,G,GBIF,gbif_23818
triticum_turgidum,8.85,38.633301,G,GBIF,gbif_23819
triticum_turgidum,8.86666,38.650002,G,GBIF,gbif_23820
triticum_turgidum,8.65,38.200001,G,GBIF,gbif_23821
triticum_turgidum,8.69999,38.266701,G,GBIF,gbif_23822
triticum_turgidum,8.75,38.299999,G,GBIF,gbif_23823
triticum_turgidum,8.8,38.366699,G,GBIF,gbif_23824
triticum_turgidum,8.85,38.516701,G,GBIF,gbif_23825
triticum_turgidum,8.86666,38.549999,G,GBIF,gbif_23826
triticum_turgidum,8.9,38.099998,G,GBIF,gbif_23827
triticum_turgidum,8.91667,38.650002,G,GBIF,gbif_23828
triticum_turgidum,8.94999,38.666698,G,GBIF,gbif_23829
triticum_turgidum,8.83333,38.849998,G,GBIF,gbif_23830
triticum_turgidum,8.8,38.900002,G,GBIF,gbif_23831
triticum_turgidum,8.65,39.166698,G,GBIF,gbif_23832
triticum_turgidum,8.66667,39.033298,G,GBIF,gbif_23833
triticum_turgidum,8.93333,38.133301,G,GBIF,gbif_23834
triticum_turgidum,8.91667,39.099998,G,GBIF,gbif_23835
triticum_turgidum,8.9,39.049999,G,GBIF,gbif_23836
triticum_turgidum,8.86666,39.049999,G,GBIF,gbif_23837
triticum_turgidum,8.81667,39.033298,G,GBIF,gbif_23838
triticum_turgidum,8.71667,38.916698,G,GBIF,gbif_23839
triticum_turgidum,8.55,38.833302,G,GBIF,gbif_23840
triticum_turgidum,8.53332,38.783298,G,GBIF,gbif_23841
triticum_turgidum,8.63333,38.700001,G,GBIF,gbif_23842
triticum_turgidum,8.73333,38.733299,G,GBIF,gbif_23843
triticum_turgidum,8.78332,38.733299,G,GBIF,gbif_23844
triticum_turgidum,8.8,38.75,G,GBIF,gbif_23845
triticum_turgidum,8.83333,38.783298,G,GBIF,gbif_23846
triticum_turgidum,8.75,37.5,G,GBIF,gbif_23847
triticum_turgidum,8.75,37.5,G,GBIF,gbif_23848
triticum_turgidum,8.75,37.5,G,GBIF,gbif_23849
triticum_turgidum,8.75,37.5,G,GBIF,gbif_23850
triticum_turgidum,7.23333,38.549999,G,GBIF,gbif_23851
triticum_turgidum,7.21667,38.599998,G,GBIF,gbif_23852
triticum_turgidum,7.66667,36.783298,G,GBIF,gbif_23853
triticum_turgidum,9.16667,38.766701,G,GBIF,gbif_23854
triticum_turgidum,7,39.400002,G,GBIF,gbif_23855
triticum_turgidum,7,39.400002,G,GBIF,gbif_23856
triticum_turgidum,9.15,38.016701,G,GBIF,gbif_23857
triticum_turgidum,7.83333,36.633301,G,GBIF,gbif_23858
triticum_turgidum,9.03332,38.733299,G,GBIF,gbif_23859
triticum_turgidum,11.55,37.416698,G,GBIF,gbif_23860
triticum_turgidum,11.55,37.416698,G,GBIF,gbif_23861
triticum_turgidum,10.3167,37.6833,G,GBIF,gbif_23862
triticum_turgidum,9.05,38.6833,G,GBIF,gbif_23863
triticum_turgidum,9.68333,39.516701,G,GBIF,gbif_23864
triticum_turgidum,7.01667,39.983299,G,GBIF,gbif_23865
triticum_turgidum,8.69999,39.083302,G,GBIF,gbif_23866
triticum_turgidum,8.69999,39.083302,G,GBIF,gbif_23867
triticum_turgidum,9.06667,38.733299,G,GBIF,gbif_23868
triticum_turgidum,9.06667,38.733299,G,GBIF,gbif_23869
triticum_turgidum,9.06667,38.733299,G,GBIF,gbif_23870
triticum_turgidum,9.06667,38.733299,G,GBIF,gbif_23871
triticum_turgidum,8.91667,38.866699,G,GBIF,gbif_23872
triticum_turgidum,8.91667,38.866699,G,GBIF,gbif_23873
triticum_turgidum,8.91667,38.866699,G,GBIF,gbif_23874
